landslide_id,latitude,longitude,date,state,district,rainfall_24h,rainfall_3day,rainfall_7day,rainfall_30day,elevation,slope,aspect,curvature,land_cover,soil_type,geology,historical_landslide_density,landslide,data_source
LS-NER-23166,24.4163,92.8242,2024-05-17,Mizoram,Champhai,113.1,235.6,613.3,992.3,1302.0,46.6,201.2,-0.7,Barren Slope,Alluvial Soil,Surma Group Sandstone & Mudstone,18.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23167,22.6341,93.2762,2020-05-27,Mizoram,Champhai,60.0,192.6,617.6,1240.4,1400.0,42.9,340.5,-0.485,Agriculture,Sandy Loam,Surma Group Sandstone & Mudstone,9.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23168,22.1223,92.394,2020-10-03,Mizoram,Champhai,314.1,484.1,745.9,1119.3,1402.0,47.5,140.6,-0.135,Agriculture,Sandy Loam,Surma Group Sandstone & Mudstone,9.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23169,23.5205,92.2902,2021-10-19,Mizoram,Champhai,60.0,171.1,592.9,1047.4,1618.0,42.4,284.7,-0.181,Barren Slope,Sandy Loam,Surma Group Sandstone & Mudstone,14.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23170,23.8817,92.4318,2021-07-17,Mizoram,Champhai,60.0,234.6,612.2,932.6,1181.0,46.6,78.0,-0.569,Built-up Settlement,Sandy Loam,Surma Group Sandstone & Mudstone,13.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23171,22.0919,93.1419,2023-07-07,Mizoram,Champhai,121.0,225.8,543.9,837.4,1027.0,43.1,287.5,-0.492,Barren Slope,Red Sandy Soil,Surma Group Sandstone & Mudstone,11.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23172,22.4978,92.7583,2023-10-08,Mizoram,Champhai,60.0,175.1,483.9,1049.9,884.0,38.7,304.9,-0.748,Barren Slope,Clay Loam,Surma Group Sandstone & Mudstone,13.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23173,23.3279,92.8016,2020-10-08,Mizoram,Champhai,74.4,191.1,378.1,900.8,1541.0,44.3,211.1,-0.504,Barren Slope,Clay Loam,Surma Group Sandstone & Mudstone,9.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23174,24.1214,93.2952,2023-08-09,Mizoram,Champhai,493.0,664.7,929.1,1448.3,988.0,44.4,37.9,-0.539,Open Forest,Sandy Loam,Surma Group Sandstone & Mudstone,13.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23175,24.0256,92.3185,2022-05-11,Mizoram,Champhai,144.5,283.0,474.3,1106.3,1198.0,46.0,84.7,-0.598,Barren Slope,Alluvial Soil,Surma Group Sandstone & Mudstone,15.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23176,22.2206,92.5395,2022-09-25,Mizoram,Champhai,114.1,261.0,561.1,879.8,1550.0,48.5,75.1,-0.679,Open Forest,Lateritic Soil,Surma Group Sandstone & Mudstone,15.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23177,22.173,92.7032,2020-10-10,Mizoram,Champhai,86.1,282.3,569.4,1150.9,1040.0,49.6,204.3,-0.446,Barren Slope,Sandy Loam,Surma Group Sandstone & Mudstone,12.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23178,23.4389,92.4303,2020-07-17,Mizoram,Champhai,329.6,509.3,912.6,1208.2,1631.0,45.9,90.7,-0.706,Barren Slope,Clay Loam,Surma Group Sandstone & Mudstone,14.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23179,22.2344,92.5862,2023-09-10,Mizoram,Champhai,81.2,262.9,564.9,1036.2,1418.0,42.7,69.9,-0.77,Agriculture,Sandy Loam,Surma Group Sandstone & Mudstone,8.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23180,24.105,93.1215,2023-08-27,Mizoram,Champhai,165.4,376.8,661.3,1065.8,979.0,42.7,107.6,-0.732,Barren Slope,Clay Loam,Surma Group Sandstone & Mudstone,14.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23181,23.4559,92.2636,2021-05-11,Mizoram,Champhai,64.6,166.7,494.7,1334.1,1472.0,37.8,282.2,-0.664,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,12.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23182,22.6041,93.0747,2025-09-04,Mizoram,Champhai,85.4,172.6,536.3,1179.8,1505.0,44.5,333.7,-0.471,Barren Slope,Clay Loam,Surma Group Sandstone & Mudstone,8.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23183,24.2444,93.1131,2020-07-01,Mizoram,Champhai,701.8,801.6,1142.0,1858.3,1784.0,41.3,154.7,-0.306,Barren Slope,Sandy Loam,Surma Group Sandstone & Mudstone,9.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23184,22.6216,92.6281,2023-09-21,Mizoram,Champhai,77.3,325.8,641.7,1124.3,1265.0,44.3,288.2,-0.55,Open Forest,Alluvial Soil,Surma Group Sandstone & Mudstone,9.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23185,23.8447,93.221,2021-05-11,Mizoram,Champhai,60.0,298.0,562.9,1050.2,1713.0,38.9,258.5,-0.354,Barren Slope,Red Sandy Soil,Surma Group Sandstone & Mudstone,12.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23186,22.7135,92.6643,2025-06-14,Mizoram,Champhai,354.2,514.0,874.7,1612.4,1372.0,38.9,235.2,-0.15,Barren Slope,Alluvial Soil,Surma Group Sandstone & Mudstone,18.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23187,22.1961,92.9287,2024-08-04,Mizoram,Champhai,183.1,359.7,565.9,1359.6,1312.0,51.1,49.5,-0.381,Barren Slope,Red Sandy Soil,Surma Group Sandstone & Mudstone,12.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23188,23.0436,93.1943,2024-08-04,Mizoram,Champhai,201.8,322.3,504.4,1013.0,1728.0,36.2,268.6,-0.107,Built-up Settlement,Sandy Loam,Surma Group Sandstone & Mudstone,12.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23189,24.1487,93.0688,2022-08-25,Mizoram,Champhai,243.8,431.8,798.0,1449.6,1059.0,36.5,328.9,-0.587,Built-up Settlement,Red Sandy Soil,Surma Group Sandstone & Mudstone,14.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23190,22.0124,93.3718,2020-06-05,Mizoram,Champhai,214.7,390.7,567.9,1013.0,1342.0,41.2,23.7,-0.28,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,17.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23191,24.2261,93.2308,2022-09-10,Mizoram,Champhai,60.0,174.7,410.7,1030.0,1417.0,43.2,79.0,-0.527,Built-up Settlement,Red Sandy Soil,Surma Group Sandstone & Mudstone,17.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23192,24.2074,92.222,2023-09-27,Mizoram,Champhai,60.4,253.6,445.0,791.6,1474.0,48.7,216.8,-0.247,Built-up Settlement,Alluvial Soil,Surma Group Sandstone & Mudstone,5.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23193,23.5183,92.98,2024-06-12,Mizoram,Champhai,60.0,195.6,441.1,725.3,1759.0,40.7,190.5,-0.209,Agriculture,Clay Loam,Surma Group Sandstone & Mudstone,15.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23194,22.7059,92.3919,2021-10-05,Mizoram,Champhai,194.8,423.1,799.3,1217.7,1765.0,43.0,116.7,-0.596,Barren Slope,Alluvial Soil,Surma Group Sandstone & Mudstone,12.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23195,22.5268,93.2546,2021-06-16,Mizoram,Champhai,60.0,273.3,627.1,1306.9,1497.0,41.2,342.5,-0.756,Built-up Settlement,Clay Loam,Surma Group Sandstone & Mudstone,14.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23196,22.9124,92.8085,2021-05-13,Mizoram,Champhai,412.1,636.1,964.4,1723.8,1350.0,44.5,79.1,-0.747,Built-up Settlement,Red Sandy Soil,Surma Group Sandstone & Mudstone,14.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23197,23.694,93.0032,2022-06-09,Mizoram,Champhai,102.7,297.6,566.7,1369.8,1090.0,48.8,49.5,-0.324,Built-up Settlement,Sandy Loam,Surma Group Sandstone & Mudstone,13.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23198,24.3576,93.0969,2024-09-17,Mizoram,Champhai,145.6,328.4,737.9,1461.9,1088.0,42.0,41.1,-0.119,Agriculture,Lateritic Soil,Surma Group Sandstone & Mudstone,11.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23199,22.0821,92.5069,2020-07-02,Mizoram,Champhai,60.0,263.6,625.9,1201.1,1345.0,35.0,267.0,-0.385,Agriculture,Alluvial Soil,Surma Group Sandstone & Mudstone,17.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23200,23.435,92.6279,2021-07-18,Mizoram,Champhai,60.0,283.4,680.5,1139.9,1621.0,45.7,184.1,-0.704,Agriculture,Red Sandy Soil,Surma Group Sandstone & Mudstone,13.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23201,23.0001,92.3692,2025-05-03,Mizoram,Champhai,228.1,373.4,755.6,1580.9,1228.0,43.8,292.1,-0.166,Barren Slope,Alluvial Soil,Surma Group Sandstone & Mudstone,12.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23202,23.9499,92.5715,2022-09-10,Mizoram,Champhai,114.1,339.2,567.9,1054.4,1602.0,42.9,50.9,-0.411,Agriculture,Alluvial Soil,Surma Group Sandstone & Mudstone,13.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23203,24.1727,93.3898,2023-09-14,Mizoram,Champhai,60.0,236.0,641.0,1089.3,1636.0,43.8,122.8,-0.305,Open Forest,Sandy Loam,Surma Group Sandstone & Mudstone,9.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23204,22.8925,92.6751,2025-05-13,Mizoram,Champhai,60.0,197.4,554.4,1085.6,1165.0,48.2,146.1,-0.571,Barren Slope,Clay Loam,Surma Group Sandstone & Mudstone,3.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23205,24.2743,92.318,2025-08-22,Mizoram,Champhai,62.9,300.9,489.2,1204.8,1333.0,36.4,205.4,-0.15,Barren Slope,Clay Loam,Surma Group Sandstone & Mudstone,13.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23206,23.8647,93.0079,2020-10-13,Mizoram,Champhai,60.0,264.3,620.5,1441.9,1488.0,46.4,130.7,-0.617,Agriculture,Sandy Loam,Surma Group Sandstone & Mudstone,7.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23207,22.6649,92.7322,2020-08-06,Mizoram,Champhai,60.0,197.7,525.9,902.0,1497.0,43.5,179.9,-0.418,Built-up Settlement,Red Sandy Soil,Surma Group Sandstone & Mudstone,19.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23208,22.2289,92.641,2025-09-24,Mizoram,Champhai,388.3,621.0,896.9,1699.4,1525.0,42.2,225.5,-0.167,Barren Slope,Sandy Loam,Surma Group Sandstone & Mudstone,11.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23209,23.5981,92.3476,2022-05-16,Mizoram,Champhai,105.2,243.1,659.0,1098.5,954.0,48.4,278.9,-0.795,Agriculture,Sandy Loam,Surma Group Sandstone & Mudstone,13.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23210,22.825,92.3846,2025-07-01,Mizoram,Champhai,60.0,236.1,542.1,1303.6,1532.0,43.4,261.1,-0.5,Barren Slope,Red Sandy Soil,Surma Group Sandstone & Mudstone,15.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23211,22.4725,92.584,2022-08-27,Mizoram,Champhai,60.0,309.2,680.5,1215.0,1427.0,42.9,153.5,-0.277,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,9.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23212,23.5442,93.2089,2024-06-22,Mizoram,Champhai,60.0,285.2,618.2,1353.9,1650.0,39.2,66.7,-0.438,Agriculture,Lateritic Soil,Surma Group Sandstone & Mudstone,13.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23213,22.2535,92.7808,2025-06-27,Mizoram,Champhai,480.6,694.9,891.3,1574.2,1256.0,44.7,186.9,-0.101,Agriculture,Lateritic Soil,Surma Group Sandstone & Mudstone,8.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23214,24.3968,92.581,2020-05-10,Mizoram,Champhai,279.2,397.8,710.4,1393.4,1544.0,46.8,306.4,-0.71,Built-up Settlement,Clay Loam,Surma Group Sandstone & Mudstone,11.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23215,24.2424,93.3556,2020-07-17,Mizoram,Champhai,103.1,316.3,506.0,1058.1,1447.0,38.6,349.9,-0.478,Barren Slope,Clay Loam,Surma Group Sandstone & Mudstone,14.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23216,24.288,92.8076,2023-09-02,Mizoram,Champhai,217.4,327.2,748.3,1279.3,1351.0,44.0,265.8,-0.765,Agriculture,Red Sandy Soil,Surma Group Sandstone & Mudstone,16.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23217,23.3948,92.264,2025-05-13,Mizoram,Champhai,60.0,163.2,601.8,1384.3,1171.0,46.7,76.8,-0.493,Built-up Settlement,Red Sandy Soil,Surma Group Sandstone & Mudstone,8.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23218,23.256,92.6967,2022-05-14,Mizoram,Champhai,173.9,391.7,737.5,1476.8,1195.0,37.4,282.7,-0.738,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,5.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23219,24.3673,93.0591,2020-08-17,Mizoram,Champhai,60.0,163.8,550.1,1032.3,1626.0,40.7,116.5,-0.114,Built-up Settlement,Red Sandy Soil,Surma Group Sandstone & Mudstone,9.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23220,24.4986,93.2347,2021-06-22,Mizoram,Champhai,160.8,325.1,544.8,925.0,1504.0,47.3,330.0,-0.566,Agriculture,Lateritic Soil,Surma Group Sandstone & Mudstone,12.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23221,23.5398,93.1301,2023-05-10,Mizoram,Champhai,275.9,444.6,795.4,1504.5,1494.0,42.6,185.3,-0.768,Built-up Settlement,Lateritic Soil,Surma Group Sandstone & Mudstone,13.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23222,23.1291,92.2197,2023-09-22,Mizoram,Champhai,60.0,145.3,472.0,1100.2,1307.0,42.2,113.5,-0.265,Barren Slope,Alluvial Soil,Surma Group Sandstone & Mudstone,14.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23223,22.5174,92.2787,2021-06-05,Mizoram,Champhai,60.0,169.1,410.8,790.7,1191.0,45.3,222.7,-0.371,Agriculture,Clay Loam,Surma Group Sandstone & Mudstone,13.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23224,23.0664,92.4355,2022-07-03,Mizoram,Champhai,60.0,287.7,511.5,936.1,1161.0,45.1,254.1,-0.617,Open Forest,Sandy Loam,Surma Group Sandstone & Mudstone,14.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23225,22.6832,92.6967,2024-06-22,Mizoram,Champhai,322.9,444.8,812.5,1648.2,1002.0,40.4,260.9,-0.744,Barren Slope,Red Sandy Soil,Surma Group Sandstone & Mudstone,9.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23226,23.6094,92.3995,2021-08-22,Mizoram,Champhai,60.0,171.7,391.6,953.2,1017.0,47.7,127.4,-0.57,Built-up Settlement,Clay Loam,Surma Group Sandstone & Mudstone,10.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23227,23.4012,92.2187,2025-10-20,Mizoram,Champhai,240.5,401.9,772.0,1318.9,1395.0,43.7,336.7,-0.661,Built-up Settlement,Lateritic Soil,Surma Group Sandstone & Mudstone,8.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23228,23.2956,93.2668,2023-07-08,Mizoram,Champhai,154.0,248.8,582.8,1253.6,1476.0,28.7,198.3,-0.472,Barren Slope,Alluvial Soil,Surma Group Sandstone & Mudstone,12.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23229,22.2079,93.3133,2022-07-14,Mizoram,Champhai,117.7,250.2,462.0,793.3,1842.0,45.0,306.5,-0.362,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,9.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23230,23.1355,92.758,2025-09-26,Mizoram,Champhai,109.5,240.0,464.5,932.6,1745.0,46.0,355.8,-0.69,Agriculture,Red Sandy Soil,Surma Group Sandstone & Mudstone,16.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23231,23.0903,92.4859,2023-10-18,Mizoram,Champhai,185.0,397.6,803.7,1193.5,1202.0,44.3,179.3,-0.745,Barren Slope,Clay Loam,Surma Group Sandstone & Mudstone,12.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23232,22.8779,92.3724,2021-08-08,Mizoram,Champhai,337.8,468.8,909.3,1547.3,973.0,43.1,355.8,-0.652,Built-up Settlement,Alluvial Soil,Surma Group Sandstone & Mudstone,11.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23233,23.5757,93.0262,2024-05-14,Mizoram,Champhai,210.6,325.3,576.7,1357.4,1139.0,44.4,141.9,-0.377,Barren Slope,Alluvial Soil,Surma Group Sandstone & Mudstone,13.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23234,22.2989,92.3936,2021-05-06,Mizoram,Champhai,60.0,199.5,440.6,1040.2,1389.0,38.2,21.1,-0.326,Barren Slope,Sandy Loam,Surma Group Sandstone & Mudstone,14.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23235,24.1834,92.9865,2021-08-13,Mizoram,Champhai,127.2,275.1,596.9,990.2,1563.0,45.2,307.1,-0.455,Built-up Settlement,Clay Loam,Surma Group Sandstone & Mudstone,11.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23236,22.8582,93.2284,2020-10-12,Mizoram,Champhai,277.9,405.4,751.8,1230.8,1752.0,40.4,95.9,-0.769,Barren Slope,Red Sandy Soil,Surma Group Sandstone & Mudstone,13.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23237,23.4518,92.4769,2024-10-16,Mizoram,Champhai,70.2,317.7,603.3,1314.1,1373.0,45.5,8.3,-0.339,Open Forest,Red Sandy Soil,Surma Group Sandstone & Mudstone,8.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23238,23.2643,92.5252,2022-07-26,Mizoram,Champhai,141.8,313.7,587.9,1127.8,1593.0,46.5,347.8,-0.474,Barren Slope,Clay Loam,Surma Group Sandstone & Mudstone,16.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23239,24.0224,92.3679,2025-07-05,Mizoram,Champhai,134.5,252.8,523.0,1185.4,1167.0,40.6,283.7,-0.463,Barren Slope,Red Sandy Soil,Surma Group Sandstone & Mudstone,10.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23240,24.0037,92.7333,2021-08-24,Mizoram,Champhai,136.9,227.2,573.3,1381.5,1445.0,35.4,313.7,-0.205,Agriculture,Sandy Loam,Surma Group Sandstone & Mudstone,14.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23241,22.687,93.3888,2022-09-22,Mizoram,Champhai,154.8,384.8,807.1,1479.5,1049.0,37.7,98.0,-0.658,Barren Slope,Sandy Loam,Surma Group Sandstone & Mudstone,11.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23242,22.6309,92.5924,2022-07-15,Mizoram,Champhai,89.6,211.1,601.2,1109.4,1609.0,45.2,58.4,-0.128,Barren Slope,Alluvial Soil,Surma Group Sandstone & Mudstone,10.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23243,22.6024,92.5142,2022-09-01,Mizoram,Champhai,60.0,184.2,570.1,1014.8,1577.0,41.3,247.6,-0.265,Open Forest,Clay Loam,Surma Group Sandstone & Mudstone,16.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23244,23.0095,92.7718,2021-10-20,Mizoram,Champhai,60.0,177.9,624.3,1290.2,1503.0,44.3,172.5,-0.662,Built-up Settlement,Alluvial Soil,Surma Group Sandstone & Mudstone,18.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23245,23.8653,92.8774,2025-07-25,Mizoram,Champhai,138.7,312.8,665.3,1214.5,1551.0,46.4,160.5,-0.75,Built-up Settlement,Red Sandy Soil,Surma Group Sandstone & Mudstone,11.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23246,23.2733,92.8853,2021-05-09,Mizoram,Champhai,64.6,150.1,395.6,702.4,1505.0,43.9,265.0,-0.772,Built-up Settlement,Lateritic Soil,Surma Group Sandstone & Mudstone,12.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23247,24.3185,93.097,2020-05-19,Mizoram,Champhai,98.5,297.1,465.7,1064.0,1541.0,46.2,287.5,-0.776,Built-up Settlement,Clay Loam,Surma Group Sandstone & Mudstone,15.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23248,21.952,92.9474,2020-06-01,Mizoram,Champhai,60.0,292.0,540.7,834.8,1388.0,35.5,303.1,-0.798,Open Forest,Lateritic Soil,Surma Group Sandstone & Mudstone,12.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23249,24.0026,93.0532,2024-08-17,Mizoram,Champhai,224.0,313.9,488.4,1276.4,1239.0,38.6,121.5,-0.567,Barren Slope,Red Sandy Soil,Surma Group Sandstone & Mudstone,13.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23250,22.8547,93.1802,2024-05-09,Mizoram,Champhai,170.0,267.1,591.2,1263.8,1455.0,44.9,38.0,-0.245,Barren Slope,Alluvial Soil,Surma Group Sandstone & Mudstone,14.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23251,23.7548,92.2437,2021-10-22,Mizoram,Champhai,5.3,26.0,40.3,215.0,1346.0,21.2,186.2,0.182,Dense Forest,Clay Loam,Surma Group Sandstone & Mudstone,2.0,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23252,24.0886,93.121,2021-10-19,Mizoram,Champhai,49.4,94.0,164.7,258.1,787.0,22.4,35.2,0.499,Dense Forest,Lateritic Soil,Surma Group Sandstone & Mudstone,1.8,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23253,24.3071,92.5104,2020-05-19,Mizoram,Champhai,26.4,60.8,132.8,310.4,1014.0,26.7,276.0,0.294,Dense Forest,Sandy Loam,Surma Group Sandstone & Mudstone,1.2,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23254,23.9184,92.9883,2025-07-22,Mizoram,Champhai,37.2,78.2,162.6,254.3,782.0,19.5,111.0,0.645,Agriculture,Sandy Loam,Surma Group Sandstone & Mudstone,2.6,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23255,23.3531,93.2605,2025-05-01,Mizoram,Champhai,10.8,33.8,93.0,297.7,1115.0,30.0,78.2,0.767,Agriculture,Sandy Loam,Surma Group Sandstone & Mudstone,2.6,0,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
