location,zone_id,ward,rainfall_1h,rainfall_6h,rainfall_24h,previous_rainfall,elevation,slope,drainage_density,built_up_percentage,distance_to_waterbody,historical_flood_frequency,flooded,water_depth_cm,data_source
Kaziranga Corridor,ZONE-NE06,Nagaon,61.8,245.8,512.8,285.5,65.1,0.36,1.59,36.6,0.32,20,1,83.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,61.7,268.5,549.4,310.6,64.88,0.46,1.77,37.4,0.27,20,1,80.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,73.7,248.3,652.3,323.4,65.12,0.39,2.09,35.2,0.3,20,1,78.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,57.4,292.0,588.7,313.6,65.1,0.37,1.82,36.9,0.32,20,1,84.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,57.8,272.0,489.6,313.0,64.93,0.43,1.88,34.8,0.32,20,1,83.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,60.2,245.0,478.7,290.2,64.94,0.4,1.93,34.6,0.29,20,1,79.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,69.4,266.0,486.1,300.1,65.12,0.4,1.88,35.6,0.31,20,1,84.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,70.8,270.8,629.5,299.5,65.14,0.46,1.73,35.3,0.33,20,1,84.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,61.4,205.2,521.9,307.4,64.97,0.41,1.91,34.8,0.31,20,1,85.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,62.5,223.4,529.3,319.0,65.01,0.41,1.87,35.6,0.3,20,1,79.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,71.3,272.7,554.5,313.0,65.08,0.43,1.75,34.6,0.31,20,1,81.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,60.8,256.5,586.6,306.6,65.02,0.36,1.71,34.9,0.29,20,1,81.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,57.6,271.9,550.5,321.7,65.01,0.41,1.66,34.6,0.29,20,1,79.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,60.1,239.8,634.6,318.7,64.83,0.4,1.82,37.9,0.31,20,1,79.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,66.3,245.3,582.7,299.6,64.8,0.49,1.93,34.8,0.3,20,1,81.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,62.6,240.9,589.9,305.1,65.08,0.42,1.72,37.3,0.28,20,1,82.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,59.2,258.0,484.7,324.9,64.57,0.48,1.91,34.8,0.32,20,1,83.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,83.4,331.2,740.4,453.2,64.94,0.48,1.89,35.7,0.32,20,1,80.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,90.8,347.2,789.1,449.0,64.95,0.38,1.97,35.4,0.29,20,1,78.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,98.5,354.7,734.6,452.2,64.75,0.4,1.93,35.8,0.26,20,1,85.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,78.5,356.1,636.8,449.6,64.81,0.45,1.84,37.6,0.31,20,1,85.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,77.7,271.0,592.1,464.6,65.05,0.38,1.83,34.8,0.3,20,1,80.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,87.0,330.5,671.3,462.5,65.09,0.45,1.76,35.8,0.26,20,1,80.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,73.1,329.6,719.8,455.1,65.13,0.39,1.67,36.1,0.29,20,1,85.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,87.9,302.9,765.1,440.8,64.83,0.44,1.74,34.9,0.28,20,1,84.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,77.6,370.9,867.1,441.2,65.22,0.43,1.79,34.8,0.29,20,1,79.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,75.6,324.8,722.9,446.3,64.88,0.34,1.66,35.6,0.31,20,1,80.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,78.2,352.5,774.1,444.6,64.9,0.46,1.82,35.4,0.29,20,1,78.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,87.4,384.4,721.3,449.7,64.79,0.36,1.96,34.0,0.3,20,1,83.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,87.8,353.5,646.1,448.6,65.51,0.42,2.01,36.0,0.3,20,1,82.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,78.8,337.2,621.9,450.6,64.88,0.39,1.75,34.1,0.27,20,1,80.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,83.1,325.6,769.7,448.1,64.62,0.42,1.81,35.5,0.31,20,1,81.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,74.9,328.9,651.4,449.3,65.06,0.41,1.97,35.1,0.32,20,1,78.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,78.6,433.6,698.8,447.4,64.9,0.44,1.77,36.1,0.32,20,1,78.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,71.8,358.9,675.9,445.1,65.46,0.41,1.65,36.6,0.3,20,1,85.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,88.3,305.9,637.1,430.4,65.13,0.44,1.79,35.8,0.31,20,1,83.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,88.5,355.2,704.8,451.3,64.59,0.44,1.66,35.5,0.28,20,1,79.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,80.3,372.9,892.4,439.2,64.95,0.41,1.9,35.8,0.31,20,1,84.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,77.3,312.0,642.2,437.6,65.1,0.38,1.64,35.8,0.29,20,1,80.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,76.4,307.0,770.5,454.7,64.82,0.39,1.75,33.9,0.34,20,1,81.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,75.2,349.4,793.8,448.2,65.26,0.38,1.85,32.8,0.28,20,1,79.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,85.0,359.5,732.2,450.6,65.13,0.44,1.74,35.9,0.29,20,1,80.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,78.7,329.6,739.6,454.9,65.13,0.43,1.89,35.1,0.29,20,1,81.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,71.0,331.8,714.2,462.0,65.33,0.35,1.71,33.7,0.29,20,1,81.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,75.8,349.6,728.1,439.7,64.95,0.39,1.87,33.3,0.3,20,1,80.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,75.8,330.4,760.5,449.6,64.82,0.36,1.8,34.8,0.27,20,1,80.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,86.9,354.2,746.6,460.0,64.9,0.39,1.8,34.9,0.28,20,1,79.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,98.3,329.8,749.0,445.3,64.93,0.43,1.82,36.0,0.27,20,1,79.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,91.7,303.5,711.8,442.8,64.76,0.43,1.6,37.0,0.28,20,1,83.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,86.9,330.8,796.3,443.0,65.1,0.4,1.91,34.9,0.3,20,1,82.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,66.2,348.9,695.2,450.5,65.28,0.42,1.83,35.3,0.32,20,1,78.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,80.9,318.7,683.3,441.6,64.82,0.42,1.89,36.5,0.29,20,1,83.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,41.7,178.1,405.4,189.1,64.7,0.38,1.94,36.2,0.28,20,1,84.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,37.4,161.8,357.3,203.8,65.21,0.35,1.79,36.3,0.32,20,1,85.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,41.4,172.3,461.9,194.2,64.96,0.4,1.73,36.0,0.31,20,1,82.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,44.2,159.3,404.7,181.5,65.01,0.39,1.66,34.6,0.27,20,1,79.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,44.8,132.9,384.3,186.7,64.75,0.36,1.82,35.5,0.29,20,1,78.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,44.8,183.6,422.2,182.9,65.21,0.43,1.8,35.5,0.31,20,1,79.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,42.6,207.5,382.2,195.7,64.9,0.45,1.85,33.9,0.32,20,1,83.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,44.7,169.5,403.1,192.0,65.07,0.37,1.77,34.7,0.29,20,1,79.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,38.4,175.6,385.6,196.7,65.59,0.33,1.77,34.2,0.28,20,1,80.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,37.6,165.9,396.2,192.3,65.03,0.44,1.77,36.2,0.3,20,1,81.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,41.1,167.9,374.6,184.3,64.95,0.42,1.88,33.8,0.28,20,1,82.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,40.9,153.7,339.9,163.7,65.25,0.36,1.92,37.4,0.29,20,1,78.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,43.5,186.1,385.5,171.0,64.82,0.39,1.75,33.4,0.27,20,1,82.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,35.6,166.7,344.7,190.1,64.96,0.41,1.87,35.2,0.32,20,1,78.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,33.0,196.5,376.6,184.5,65.06,0.34,1.67,35.5,0.33,20,1,83.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,47.5,139.8,331.6,186.7,65.16,0.43,1.68,35.8,0.31,20,1,79.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,39.4,173.8,362.7,189.5,64.85,0.43,1.83,35.2,0.29,20,1,81.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,33.4,152.6,335.5,194.0,64.79,0.41,1.62,35.1,0.33,20,1,84.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,45.0,166.4,361.9,181.3,64.95,0.41,1.75,37.0,0.29,20,1,80.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,40.9,161.8,477.2,209.1,64.9,0.42,1.79,34.8,0.31,20,1,79.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,43.4,161.7,339.4,186.3,65.2,0.47,1.97,36.2,0.32,20,1,82.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,47.6,166.8,387.9,184.1,65.03,0.39,1.82,32.4,0.34,20,1,84.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,49.4,174.6,370.0,205.4,65.09,0.4,1.68,37.0,0.28,20,1,81.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,39.3,186.8,387.1,189.0,65.25,0.42,1.91,34.2,0.31,20,1,82.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,40.3,177.5,419.0,201.3,65.17,0.38,1.62,36.4,0.26,20,1,78.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,48.6,176.6,375.6,185.3,64.51,0.38,1.77,34.8,0.32,20,1,84.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,36.0,195.4,387.9,188.4,65.24,0.35,1.71,37.0,0.28,20,1,80.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,46.2,193.7,411.8,187.3,65.02,0.4,2.01,36.2,0.33,20,1,80.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,39.8,161.2,371.8,176.5,64.93,0.34,1.82,35.3,0.32,20,1,79.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,36.9,141.7,369.4,197.6,65.12,0.47,1.95,35.2,0.33,20,1,83.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,46.8,186.6,420.4,178.0,64.96,0.44,1.72,36.5,0.33,20,1,83.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,44.5,165.3,394.8,200.6,65.23,0.41,1.9,35.6,0.31,20,1,83.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,39.5,181.1,395.5,191.0,65.03,0.39,1.91,36.8,0.29,20,1,84.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,39.0,182.7,425.8,177.2,64.94,0.4,1.79,35.2,0.33,20,1,85.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,44.0,199.0,420.3,185.0,65.2,0.45,1.73,33.2,0.31,20,1,78.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,31.8,148.8,238.6,108.2,64.98,0.42,1.86,34.1,0.27,20,1,83.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,34.9,111.9,252.2,122.2,64.56,0.4,1.9,35.1,0.28,20,1,80.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,32.8,112.8,244.4,130.8,65.11,0.33,1.79,34.8,0.3,20,1,82.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,25.7,136.0,246.3,107.9,65.11,0.38,1.72,33.9,0.3,20,1,78.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,34.7,121.3,241.2,122.2,64.76,0.37,1.72,35.6,0.32,20,1,85.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,27.6,119.6,320.3,113.4,64.83,0.45,1.79,36.0,0.33,20,1,85.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,24.1,105.8,251.7,128.1,64.7,0.45,1.65,34.4,0.31,20,1,82.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,26.6,111.7,346.4,122.4,64.93,0.34,1.71,35.4,0.3,20,1,82.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,29.6,112.2,255.3,123.5,64.95,0.25,1.84,36.1,0.26,20,1,80.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,30.0,103.2,275.4,128.8,65.04,0.45,1.83,35.9,0.3,20,1,82.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,29.4,132.6,237.0,119.8,65.21,0.38,1.85,35.1,0.3,20,1,78.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,28.5,124.3,263.9,117.3,64.57,0.35,1.83,34.5,0.3,20,1,83.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,33.7,117.5,215.2,119.1,65.14,0.4,1.8,34.5,0.28,20,1,78.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,29.4,112.8,276.4,125.7,64.83,0.41,1.7,34.9,0.33,20,1,84.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,28.8,141.0,275.0,113.1,65.11,0.35,1.71,36.0,0.3,20,1,79.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,32.1,139.9,283.8,139.9,64.8,0.42,1.87,33.6,0.32,20,1,85.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,30.2,129.7,254.8,143.9,65.0,0.4,1.79,36.5,0.29,20,1,85.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,37.4,120.2,295.4,109.1,65.19,0.45,1.86,34.2,0.32,20,1,84.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,24.7,111.3,247.2,120.6,64.87,0.41,1.83,35.0,0.25,20,1,80.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,32.5,105.3,250.5,143.1,65.15,0.4,1.85,35.3,0.26,20,1,81.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,30.9,107.0,250.6,128.8,64.78,0.33,1.91,33.7,0.3,20,1,81.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,25.2,122.3,280.1,111.6,65.0,0.39,1.64,33.8,0.27,20,1,79.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,19.5,107.7,278.6,120.6,65.19,0.4,1.9,34.6,0.31,20,1,83.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,28.4,121.1,254.0,120.1,64.9,0.43,1.87,36.1,0.31,20,1,82.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,34.1,126.0,244.7,123.6,64.84,0.38,1.73,35.2,0.33,20,1,81.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,33.4,116.5,269.2,125.1,65.14,0.36,1.89,34.6,0.34,20,1,85.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,29.5,123.7,263.2,100.6,65.1,0.39,1.83,34.0,0.29,20,1,82.7,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,30.6,115.8,210.6,125.6,64.94,0.36,1.77,35.0,0.32,20,1,80.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,30.7,93.7,237.5,147.4,65.11,0.44,1.9,36.8,0.3,20,1,78.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,31.9,116.5,241.0,121.4,64.94,0.41,1.8,37.3,0.28,20,1,78.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,32.4,123.8,240.5,123.9,64.96,0.36,1.66,36.1,0.28,20,1,84.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,32.2,140.5,256.3,120.1,64.99,0.39,1.61,34.8,0.32,20,1,84.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,27.2,120.5,268.4,129.3,65.19,0.39,1.67,34.7,0.32,20,1,82.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,29.5,122.2,291.4,131.8,64.88,0.4,1.92,36.1,0.3,20,1,83.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,32.8,108.7,291.3,92.2,65.19,0.45,1.89,34.1,0.3,20,1,81.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,10.8,44.6,103.9,63.4,65.15,0.38,1.8,35.1,0.29,20,1,75.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,12.3,48.6,99.3,47.2,65.08,0.39,1.87,35.8,0.26,20,1,80.0,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,13.5,43.9,88.4,56.1,65.15,0.36,1.78,36.0,0.31,20,1,78.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,9.9,40.4,112.5,46.4,65.12,0.28,1.62,34.4,0.29,20,1,83.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,12.5,29.4,101.5,31.2,65.21,0.43,1.79,35.2,0.27,20,1,76.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,11.2,52.1,83.6,40.6,65.06,0.4,1.89,35.2,0.33,20,1,74.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,13.9,48.0,90.7,37.6,64.78,0.4,1.8,35.7,0.32,20,1,78.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,11.8,45.4,86.7,28.6,64.71,0.33,1.88,35.7,0.28,20,1,73.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,12.9,48.1,89.2,49.0,64.63,0.4,1.64,36.6,0.28,20,1,79.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,13.4,50.8,97.1,30.7,65.1,0.47,1.92,34.8,0.3,20,1,74.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,12.4,51.4,102.2,44.0,64.92,0.36,1.87,35.0,0.3,20,1,78.3,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,10.5,40.4,92.3,28.8,64.94,0.4,1.84,35.4,0.31,20,1,70.9,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,12.8,46.2,110.0,39.6,65.34,0.42,1.67,34.5,0.28,20,1,82.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,12.0,37.6,81.3,36.0,65.24,0.42,1.86,35.4,0.27,20,1,67.6,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,13.4,51.2,102.3,49.2,65.06,0.38,1.71,34.8,0.25,20,1,78.5,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,10.5,43.0,68.6,38.2,65.05,0.39,1.9,35.4,0.3,20,1,61.8,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,11.4,44.6,110.1,39.2,65.02,0.42,1.87,35.7,0.27,20,1,78.1,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,12.8,42.3,97.0,34.0,65.16,0.43,1.74,33.8,0.28,20,1,77.2,Northeast India (Brahmaputra River Basin & Assam Telemetry)
Kaziranga Corridor,ZONE-NE06,Nagaon,11.6,51.8,102.3,49.6,64.93,0.4,1.85,34.4,0.3,20,1,75.4,Northeast India (Brahmaputra River Basin & Assam Telemetry)
