location,zone_id,ward,rainfall_1h,rainfall_6h,rainfall_24h,previous_rainfall,elevation,slope,drainage_density,built_up_percentage,distance_to_waterbody,historical_flood_frequency,flooded,water_depth_cm,data_source
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,33.7,135.2,265.8,105.1,275.16,0.32,1.43,63.8,0.22,16,1,69.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,41.8,116.0,303.5,109.2,274.78,0.27,1.3,65.3,0.18,16,1,66.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,39.3,144.1,259.0,103.5,275.0,0.27,1.26,66.0,0.16,16,1,68.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,37.0,139.0,291.1,100.2,275.07,0.33,1.12,64.3,0.24,16,1,68.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,33.9,146.5,283.9,94.7,274.95,0.32,1.33,64.8,0.17,16,1,67.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,37.2,104.8,202.8,109.1,274.85,0.27,1.28,63.5,0.11,16,1,65.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,33.4,138.5,272.3,111.0,275.04,0.35,1.48,64.6,0.26,16,1,65.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,38.3,110.4,302.8,91.5,275.02,0.28,1.4,64.5,0.24,16,1,65.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,33.8,115.1,280.6,120.0,274.86,0.32,1.39,66.0,0.25,16,1,68.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,31.6,130.0,249.8,106.3,275.22,0.32,1.52,64.3,0.13,16,1,64.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,29.4,127.7,333.0,108.0,275.05,0.21,1.36,66.2,0.16,16,1,67.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,36.5,129.6,308.5,110.4,274.81,0.31,1.28,66.1,0.21,16,1,66.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,34.4,142.5,332.5,120.7,274.97,0.34,1.15,65.1,0.2,16,1,68.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,43.2,127.5,253.3,114.6,274.86,0.3,1.54,62.5,0.17,16,1,64.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,34.8,129.6,235.1,116.8,275.28,0.33,1.44,64.9,0.19,16,1,68.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,34.2,147.2,305.7,114.4,275.24,0.32,1.39,65.1,0.11,16,1,68.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,38.8,142.8,340.1,108.1,274.92,0.35,1.48,63.4,0.22,16,1,67.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,30.7,106.6,233.4,126.4,274.61,0.31,1.27,66.1,0.21,16,1,67.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,33.4,132.0,327.2,123.1,275.4,0.26,1.42,67.3,0.18,16,1,68.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,39.3,127.9,258.7,104.4,275.31,0.26,1.24,65.3,0.14,16,1,65.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,35.2,138.1,262.0,114.5,274.88,0.3,1.37,66.7,0.19,16,1,64.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,35.9,141.8,283.0,120.1,275.12,0.32,1.42,61.9,0.22,16,1,67.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,30.6,143.5,291.6,120.4,275.15,0.3,1.41,66.0,0.17,16,1,68.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,34.4,127.7,286.2,102.7,275.0,0.22,1.32,64.0,0.3,16,1,68.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,36.4,164.4,336.0,100.6,275.27,0.24,1.36,65.0,0.21,16,1,64.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,43.2,124.1,243.2,108.8,274.76,0.22,1.4,64.6,0.19,16,1,65.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,41.0,123.8,238.6,118.3,274.97,0.27,1.28,64.2,0.17,16,1,66.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,38.2,129.3,295.9,111.9,274.63,0.31,1.31,64.7,0.26,16,1,69.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,37.8,112.9,285.5,110.3,274.67,0.3,1.42,63.7,0.21,16,1,66.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,37.5,146.4,238.4,94.3,274.96,0.27,1.43,64.5,0.22,16,1,69.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,30.4,69.4,184.5,78.8,275.23,0.37,1.41,65.8,0.15,16,1,64.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,22.8,93.3,206.4,77.2,274.82,0.27,1.24,64.6,0.2,16,1,66.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,24.7,96.2,222.1,88.9,275.01,0.32,1.32,66.2,0.11,16,1,66.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,28.1,90.2,197.2,68.6,275.49,0.22,1.3,65.1,0.2,16,1,64.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,22.9,78.5,237.2,84.4,275.11,0.29,1.38,64.1,0.16,16,1,65.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,24.1,93.1,188.0,70.3,274.94,0.3,1.41,64.9,0.25,16,1,69.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,20.2,78.8,232.7,82.1,274.98,0.28,1.39,65.2,0.17,16,1,69.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,22.2,103.6,195.8,90.2,274.54,0.36,1.51,63.5,0.26,16,1,65.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,25.4,86.0,182.4,69.5,275.4,0.31,1.52,64.3,0.23,16,1,64.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,26.8,98.9,196.3,78.7,274.98,0.33,1.61,65.3,0.18,16,1,66.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,25.7,76.9,212.4,86.3,275.26,0.29,1.44,64.1,0.2,16,1,66.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,17.8,91.0,188.9,78.5,275.26,0.28,1.34,65.1,0.23,16,1,65.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,26.6,83.0,225.8,86.7,274.69,0.28,1.3,65.8,0.19,16,1,68.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,28.2,93.3,178.2,74.6,275.14,0.34,1.33,64.0,0.19,16,1,68.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,23.5,89.6,193.3,97.2,275.2,0.34,1.39,65.3,0.19,16,1,67.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,22.8,93.6,222.9,101.5,274.67,0.27,1.49,65.0,0.21,16,1,64.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,23.2,99.5,199.0,83.8,275.09,0.29,1.46,65.2,0.18,16,1,65.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,26.0,86.8,173.5,72.2,274.89,0.23,1.24,65.4,0.25,16,1,64.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,20.0,83.1,221.3,76.1,274.68,0.3,1.28,66.5,0.23,16,1,65.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,22.6,80.1,175.8,73.2,274.89,0.32,1.38,66.2,0.22,16,1,65.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,26.8,110.0,188.7,80.3,275.07,0.34,1.45,65.5,0.3,16,1,68.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,26.2,93.2,210.3,74.8,275.07,0.3,1.41,66.1,0.19,16,1,66.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,22.4,74.9,196.0,78.5,274.83,0.34,1.44,63.8,0.16,16,1,66.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,22.1,113.3,193.2,76.1,275.11,0.29,1.54,65.8,0.22,16,1,66.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,21.5,84.3,165.6,62.4,274.71,0.36,1.46,64.5,0.22,16,1,67.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,26.2,85.9,203.4,86.1,275.53,0.23,1.47,62.6,0.23,16,1,68.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,20.7,91.0,208.8,83.3,274.85,0.27,1.37,64.2,0.29,16,1,69.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,26.1,85.9,226.7,83.6,274.87,0.33,1.48,64.1,0.18,16,1,69.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,28.0,77.3,212.7,71.8,275.56,0.28,1.28,65.3,0.22,16,1,64.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,22.8,77.9,188.4,96.5,274.95,0.33,1.41,64.3,0.21,16,1,68.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,21.6,82.1,192.0,76.4,275.0,0.36,1.2,64.8,0.16,16,1,67.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,22.4,89.5,181.1,78.2,274.97,0.24,1.42,64.3,0.19,16,1,67.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,21.7,90.0,212.4,76.5,275.01,0.23,1.22,64.4,0.15,16,1,66.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,27.4,100.2,172.0,77.8,274.88,0.28,1.43,66.6,0.2,16,1,68.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,25.1,87.8,209.9,75.9,274.86,0.33,1.37,64.6,0.22,16,1,66.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,22.9,56.9,148.6,54.0,275.16,0.24,1.31,63.3,0.21,16,1,66.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,21.3,73.1,126.1,39.6,275.31,0.39,1.46,63.7,0.25,16,1,66.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,17.5,60.3,141.4,64.1,275.07,0.35,1.47,64.0,0.25,16,1,67.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,17.9,64.3,135.4,51.9,274.75,0.31,1.33,67.7,0.18,16,1,64.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,18.2,61.8,107.3,37.9,274.88,0.34,1.35,64.0,0.14,16,1,60.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,13.4,71.6,126.0,61.3,275.12,0.27,1.46,63.4,0.15,16,1,64.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,16.2,75.2,129.7,52.7,274.78,0.23,1.4,64.2,0.21,16,1,63.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,19.5,59.1,153.1,61.3,275.15,0.3,1.51,67.2,0.23,16,1,64.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,17.9,63.4,132.7,45.5,275.15,0.27,1.45,65.9,0.26,16,1,67.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,20.2,57.5,134.2,58.7,275.09,0.3,1.51,64.2,0.18,16,1,64.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,20.1,60.7,130.1,41.4,275.24,0.26,1.39,63.8,0.25,16,1,61.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,18.7,60.6,147.0,48.8,275.24,0.32,1.39,64.3,0.28,16,1,65.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,18.3,57.9,118.3,46.5,275.17,0.35,1.31,64.3,0.13,16,1,61.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,17.4,60.7,151.8,40.6,274.67,0.3,1.44,66.0,0.17,16,1,65.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,16.7,65.5,164.4,48.0,274.76,0.36,1.35,64.5,0.16,16,1,67.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,18.4,68.1,118.8,42.7,275.02,0.3,1.32,65.6,0.21,16,1,65.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,19.0,68.8,142.1,56.7,274.82,0.32,1.53,65.7,0.2,16,1,67.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,15.9,66.3,136.6,48.5,274.9,0.24,1.34,66.3,0.16,16,1,64.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,18.1,59.1,151.2,64.2,274.91,0.27,1.18,64.7,0.21,16,1,66.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,18.9,57.7,158.4,55.6,275.28,0.29,1.28,64.9,0.17,16,1,64.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,14.9,69.5,114.2,48.2,275.08,0.38,1.4,66.2,0.15,16,1,65.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,17.2,52.1,147.3,56.9,275.0,0.33,1.4,65.3,0.17,16,1,66.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,22.1,56.9,113.3,44.5,275.28,0.36,1.45,67.2,0.17,16,1,62.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,19.3,62.4,156.0,48.6,274.68,0.33,1.51,65.7,0.18,16,1,63.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,14.8,69.6,130.8,56.5,275.08,0.33,1.15,65.0,0.22,16,1,67.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,16.8,57.4,144.1,58.9,275.0,0.34,1.52,65.5,0.19,16,1,62.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,22.5,60.9,152.4,52.6,275.19,0.28,1.27,65.3,0.17,16,1,66.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,16.2,67.5,137.6,51.9,274.91,0.33,1.45,66.3,0.23,16,1,67.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,16.9,61.5,170.3,45.2,274.91,0.26,1.28,66.5,0.3,16,1,66.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,15.8,67.9,145.7,67.8,275.09,0.35,1.2,64.0,0.23,16,1,65.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,15.9,62.5,125.8,46.1,274.99,0.3,1.38,66.1,0.19,16,1,62.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,17.7,60.6,140.1,50.7,275.18,0.4,1.48,63.0,0.27,16,1,67.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,14.5,62.9,144.1,47.8,275.26,0.31,1.41,64.9,0.15,16,1,64.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,19.3,49.9,139.5,55.8,275.03,0.3,1.5,65.3,0.23,16,1,66.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,17.9,58.9,123.5,46.1,275.26,0.32,1.55,64.1,0.17,16,1,60.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,14.5,49.0,95.4,25.8,275.15,0.24,1.33,64.3,0.27,16,1,53.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,11.8,46.4,104.8,23.5,274.96,0.33,1.37,63.8,0.19,16,1,59.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,9.2,47.1,100.5,13.8,274.67,0.29,1.37,66.9,0.23,16,1,57.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,12.3,48.6,95.9,24.5,275.21,0.32,1.38,64.8,0.19,16,1,53.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,13.6,49.5,96.7,42.6,275.18,0.29,1.39,63.7,0.19,16,1,56.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,11.3,40.6,89.4,26.2,275.09,0.33,1.45,64.0,0.17,16,1,50.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,12.8,45.9,112.5,29.5,275.32,0.27,1.35,63.5,0.2,16,1,62.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,14.1,39.9,91.5,34.2,275.46,0.3,1.35,65.2,0.2,16,1,53.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,12.4,43.1,116.1,22.1,275.27,0.34,1.39,64.2,0.14,16,1,61.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,11.6,47.1,89.5,35.1,275.02,0.27,1.45,64.6,0.25,16,1,51.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,9.6,48.4,89.6,24.4,275.3,0.33,1.44,65.6,0.29,16,1,45.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,13.1,42.1,108.9,30.9,274.76,0.39,1.46,65.8,0.17,16,1,59.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,11.5,41.4,87.9,31.1,275.03,0.31,1.45,64.7,0.18,16,1,51.8,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,12.2,41.8,83.6,39.6,274.81,0.27,1.6,65.6,0.18,16,1,46.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,10.3,50.5,79.3,30.8,274.7,0.3,1.55,64.3,0.21,16,1,44.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,9.7,50.9,83.0,30.4,275.1,0.34,1.43,64.7,0.19,16,1,46.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,13.4,50.1,99.6,29.9,274.8,0.25,1.29,64.7,0.21,16,1,58.2,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,12.8,51.0,86.7,25.7,275.16,0.28,1.31,63.1,0.18,16,1,49.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,12.9,45.1,101.9,27.4,275.11,0.34,1.36,62.7,0.24,16,1,56.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,11.5,48.2,99.4,25.0,275.18,0.28,1.49,63.9,0.17,16,1,58.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,12.1,42.0,105.2,17.5,275.11,0.3,1.42,65.3,0.23,16,1,55.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,11.8,43.4,106.4,34.8,274.94,0.35,1.5,64.6,0.26,16,1,55.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,12.6,46.8,103.4,36.6,275.09,0.3,1.49,65.3,0.13,16,1,56.1,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,11.2,38.7,89.6,37.4,275.24,0.36,1.44,65.4,0.2,16,1,47.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,11.8,42.7,98.3,32.8,274.8,0.31,1.37,64.9,0.23,16,1,57.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,11.7,35.6,91.6,28.2,274.87,0.32,1.32,64.9,0.28,16,1,50.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,10.1,47.7,88.7,19.6,274.99,0.28,1.47,63.8,0.2,16,1,47.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,11.3,48.9,78.2,15.4,275.24,0.24,1.31,66.3,0.19,16,1,43.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,12.3,39.7,86.7,24.4,274.93,0.3,1.37,64.8,0.22,16,1,47.5,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,10.8,42.1,103.8,20.7,275.06,0.28,1.44,65.0,0.27,16,1,55.7,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,11.3,47.3,90.8,20.5,275.2,0.26,1.44,64.7,0.25,16,1,48.6,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,11.2,42.9,102.3,37.1,274.93,0.31,1.35,64.9,0.18,16,1,59.9,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,10.7,47.2,114.1,39.2,275.26,0.33,1.3,65.7,0.14,16,1,64.4,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,11.0,48.9,84.2,27.8,274.91,0.25,1.52,66.1,0.27,16,1,45.3,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,12.8,47.2,98.3,34.1,275.27,0.35,1.35,64.8,0.25,16,1,52.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
Bahadrabad Canal Outflow,ZONE-HW05,Ward 28,7.8,25.6,55.4,20.2,275.0,0.29,1.43,64.1,0.22,16,0,0.0,Roorkee & Haridwar Hydro-Meteorological Station Dataset
