state,district,isro_atlas_rank,geographic_region,lithology,elevation_m,slope_deg,soil_thickness_m,soil_saturation_pct,vegetation_ndvi,rainfall_1h_mm,rainfall_24h_mm,previous_7d_rainfall_mm,landslide_probability,landslide_occurred,data_source
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1106.0,35.9,3.2,19.3,0.26,1.6,8.4,24.8,0.5605,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1207.0,35.9,3.6,23.1,0.75,2.3,14.0,66.3,0.4958,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1240.0,42.3,2.5,33.6,0.36,12.3,48.2,148.6,0.9796,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,982.0,37.0,1.9,99.0,0.79,104.0,318.5,1104.1,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1064.0,42.4,3.0,40.4,0.76,8.5,43.0,185.0,0.9623,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1230.0,44.1,2.5,99.0,0.61,43.4,160.2,798.7,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1022.0,34.7,3.7,99.0,0.69,27.5,169.4,910.6,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,911.0,29.5,1.1,99.0,0.38,68.5,202.4,834.6,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1058.0,41.8,0.7,47.2,0.48,12.0,42.8,188.8,0.9675,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1033.0,30.0,4.3,35.1,0.53,4.6,27.0,140.2,0.7987,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1001.0,31.4,1.6,15.0,0.51,1.5,5.8,29.3,0.1695,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,945.0,39.3,1.9,52.9,0.58,27.3,107.1,311.9,0.9994,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1003.0,45.0,2.2,67.6,0.51,11.1,70.7,353.2,0.9989,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1007.0,41.9,1.9,68.4,0.44,25.8,88.6,433.5,0.9998,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,999.0,35.5,3.6,64.4,0.58,20.8,122.8,345.4,0.9997,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1140.0,35.3,3.1,40.9,0.29,3.1,19.3,102.9,0.8435,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1001.0,31.1,2.4,28.9,0.56,2.1,6.9,35.2,0.2831,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2085.0,33.6,2.0,61.8,0.36,17.7,98.1,280.0,0.9981,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2330.0,34.1,2.6,36.7,0.71,17.6,54.5,154.9,0.9406,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2448.0,43.1,1.7,76.6,0.4,26.5,80.8,430.5,0.9998,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2160.0,35.0,3.3,33.1,0.82,4.5,26.6,122.2,0.6821,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2013.0,46.2,2.2,52.2,0.43,13.0,54.9,298.9,0.9971,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2276.0,30.7,2.9,30.5,0.67,2.8,16.2,48.2,0.3473,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2103.0,38.0,2.0,55.8,0.83,23.0,71.9,276.7,0.9939,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,1945.0,43.2,2.3,56.7,0.29,10.2,44.7,212.3,0.992,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2394.0,38.8,1.5,30.3,0.76,5.9,17.1,52.1,0.4903,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2172.0,37.8,2.2,33.7,0.51,1.7,7.3,19.9,0.47,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2456.0,41.8,2.8,51.8,0.25,14.8,65.9,237.7,0.9974,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2513.0,38.9,3.6,20.5,0.6,7.6,27.8,70.0,0.7934,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,1821.0,31.3,2.8,43.8,0.75,7.5,29.6,149.4,0.7437,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,1898.0,35.8,2.7,40.2,0.38,7.0,23.5,98.1,0.8429,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2694.0,36.9,3.4,72.7,0.39,31.7,109.4,505.2,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2166.0,39.2,2.0,99.0,0.66,54.8,176.7,824.7,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2178.0,37.5,3.0,39.7,0.72,11.5,71.3,245.3,0.9845,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,1953.0,38.1,1.9,22.2,0.24,3.9,14.2,43.5,0.6395,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2302.0,30.7,1.4,70.0,0.77,45.2,137.8,368.7,0.9998,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2084.0,44.7,2.9,46.7,0.8,15.0,54.1,193.4,0.9875,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2010.0,30.9,2.2,60.0,0.52,35.3,103.1,371.8,0.9995,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2333.0,40.9,1.9,25.5,0.83,1.7,8.2,27.0,0.3393,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2171.0,36.6,1.8,38.9,0.33,10.5,38.3,125.0,0.9196,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2191.0,42.6,1.7,48.1,0.21,17.1,52.8,177.9,0.9929,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2237.0,37.9,3.0,39.1,0.46,12.3,45.6,234.1,0.9791,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2233.0,33.6,2.2,41.9,0.51,17.2,50.6,153.6,0.9508,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2062.0,36.9,1.5,54.8,0.36,11.9,73.5,270.1,0.9933,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2086.0,50.2,3.9,44.3,0.81,8.3,45.1,244.4,0.9926,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2254.0,43.5,2.7,21.3,0.53,4.9,22.5,72.2,0.8073,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2308.0,31.4,2.6,23.9,0.85,8.0,26.7,74.1,0.4143,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,1852.0,38.8,2.8,23.9,0.2,4.9,17.0,57.7,0.7963,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2313.0,48.0,2.7,53.1,0.47,13.1,43.9,235.2,0.9955,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2214.0,32.1,1.0,24.7,0.83,4.5,24.1,75.7,0.2567,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2330.0,33.9,3.3,41.9,0.72,17.2,49.4,155.1,0.9487,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2360.0,37.0,3.5,45.9,0.4,17.8,55.4,234.8,0.9928,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2093.0,41.0,3.8,34.5,0.81,6.4,21.6,104.3,0.8307,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2317.0,42.5,0.6,38.7,0.38,9.0,34.6,144.6,0.9277,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2391.0,34.3,2.7,65.9,0.31,20.9,75.0,410.0,0.9992,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2378.0,37.5,2.6,60.7,0.79,12.5,60.0,317.3,0.9905,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2280.0,32.0,2.7,99.0,0.36,63.7,229.2,905.6,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,1945.0,35.6,1.7,33.3,0.74,5.8,20.2,105.5,0.553,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2255.0,27.4,2.8,48.6,0.4,15.8,51.8,191.4,0.9535,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2394.0,37.8,2.5,62.7,0.8,32.1,141.2,373.2,0.9999,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2116.0,37.8,3.0,49.0,0.49,20.9,81.9,262.0,0.9976,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,1992.0,35.3,3.1,29.1,0.35,3.0,19.8,76.4,0.7234,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,1995.0,37.2,2.4,62.8,0.31,16.5,104.8,335.2,0.9994,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2151.0,36.5,3.5,25.4,0.64,9.9,30.2,81.3,0.7988,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,1952.0,47.3,0.3,33.2,0.41,7.2,40.4,134.2,0.9442,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2469.0,47.6,3.6,41.5,0.5,14.8,66.7,225.1,0.9977,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2365.0,38.3,2.4,22.7,0.38,3.0,9.3,32.5,0.5497,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2092.0,35.7,1.8,32.2,0.62,7.9,26.6,90.9,0.6758,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2018.0,37.3,2.9,46.8,0.61,8.2,42.3,211.1,0.9573,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2101.0,28.4,2.2,47.5,0.41,30.8,100.2,261.5,0.9974,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2427.0,47.5,1.6,62.0,0.43,18.9,81.4,324.9,0.9995,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2294.0,38.9,2.2,33.2,0.31,6.4,19.4,79.8,0.8228,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2352.0,41.9,3.0,90.3,0.37,24.7,131.3,561.5,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2173.0,30.3,1.6,52.7,0.42,10.2,57.4,293.9,0.9717,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2120.0,46.5,3.7,64.6,0.49,14.3,74.5,355.4,0.9996,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,1861.0,37.7,2.7,44.4,0.6,8.3,47.6,195.3,0.9577,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2109.0,26.3,4.0,35.5,0.66,2.4,14.8,39.0,0.3178,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2143.0,26.2,4.1,99.0,0.44,59.4,348.4,1783.6,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2021.0,42.5,4.3,99.0,0.65,85.9,299.3,1169.0,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2169.0,41.8,2.9,21.2,0.28,2.7,9.4,41.8,0.7354,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2046.0,33.3,2.9,52.8,0.81,18.9,57.1,262.4,0.9805,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2437.0,39.2,3.3,57.4,0.36,18.9,71.8,389.0,0.9993,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2170.0,39.3,3.4,32.0,0.8,3.9,15.0,42.4,0.5955,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2158.0,33.6,3.0,46.2,0.84,10.2,61.5,270.6,0.9663,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2241.0,39.4,3.1,33.8,0.71,5.6,21.4,60.9,0.728,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2102.0,32.5,3.0,73.3,0.81,10.9,69.8,370.7,0.9937,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2318.0,34.0,2.9,99.0,0.68,37.0,174.6,734.6,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2396.0,38.1,2.8,25.8,0.84,2.1,8.4,30.7,0.3418,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2259.0,36.4,3.1,18.9,0.26,0.0,0.1,0.5,0.4076,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2087.0,35.7,2.7,42.4,0.44,11.6,35.7,152.5,0.936,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2198.0,46.1,2.1,81.0,0.53,33.4,98.0,491.8,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,1874.0,33.4,3.0,51.6,0.62,13.8,88.0,248.6,0.9928,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2204.0,36.2,1.2,95.3,0.82,29.9,189.8,683.6,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2446.0,38.4,3.0,73.8,0.28,28.0,95.7,455.6,0.9999,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2212.0,28.9,2.8,99.0,0.22,43.1,137.5,721.9,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2355.0,25.4,2.8,39.0,0.26,6.5,40.5,178.0,0.845,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2447.0,31.1,1.5,37.3,0.52,6.0,24.1,127.2,0.6091,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,1940.0,38.2,3.0,36.2,0.28,10.2,50.0,142.4,0.9726,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2230.0,33.3,2.5,74.8,0.76,35.3,111.3,330.3,0.9996,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2154.0,47.5,0.3,24.3,0.84,2.3,9.9,40.8,0.4333,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2040.0,37.2,2.4,23.5,0.5,1.1,4.2,13.9,0.3577,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2006.0,37.9,3.1,30.1,0.23,4.8,14.9,75.4,0.8199,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2138.0,32.8,1.8,24.1,0.47,1.6,7.5,35.3,0.273,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2374.0,32.0,2.2,55.6,0.76,15.8,50.7,258.5,0.9627,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2353.0,25.3,2.4,50.4,0.84,14.4,56.9,261.7,0.9088,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2092.0,39.3,2.8,23.8,0.3,9.0,31.3,92.1,0.8997,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2172.0,32.0,2.5,57.3,0.35,29.6,116.8,300.3,0.9995,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2251.0,38.0,2.1,85.4,0.55,28.0,108.0,483.5,0.9999,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2302.0,38.0,2.8,46.8,0.33,8.0,35.3,135.1,0.9523,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2255.0,35.4,2.8,70.2,0.64,23.2,77.7,425.9,0.9992,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2182.0,35.5,2.5,67.3,0.28,23.3,103.3,407.0,0.9998,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2000.0,39.7,3.1,77.5,0.71,29.7,139.4,440.6,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2086.0,33.5,3.3,19.4,0.65,1.6,9.0,45.4,0.3183,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2508.0,31.9,2.6,44.8,0.28,8.7,53.7,268.9,0.9772,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2270.0,38.0,2.8,54.0,0.3,22.2,71.9,211.1,0.9974,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2072.0,37.0,1.7,70.7,0.8,38.0,149.7,424.0,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2223.0,34.5,2.5,27.6,0.58,12.4,51.6,134.3,0.9004,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2103.0,38.4,2.8,39.2,0.8,14.6,55.3,186.1,0.964,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2194.0,47.1,3.2,66.9,0.62,12.8,83.6,370.7,0.9996,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2292.0,35.8,2.5,20.5,0.3,2.0,11.0,32.3,0.5033,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2210.0,37.4,3.2,24.3,0.39,8.2,25.1,64.6,0.8146,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2210.0,32.9,2.9,49.9,0.66,18.9,97.6,333.5,0.9973,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2526.0,34.7,2.5,58.4,0.23,19.0,93.3,308.5,0.9989,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,1946.0,43.3,2.6,27.9,0.47,1.5,8.0,38.2,0.6799,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2316.0,38.7,3.8,17.1,0.72,3.5,12.2,33.4,0.501,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2334.0,35.5,1.1,38.3,0.49,6.7,22.5,98.5,0.6785,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2526.0,39.7,3.6,56.2,0.62,12.6,58.9,242.7,0.9931,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2309.0,33.6,2.6,33.8,0.28,5.9,36.9,133.9,0.8812,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2290.0,44.0,3.0,99.0,0.36,27.3,144.9,692.0,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2135.0,36.7,1.9,27.5,0.59,5.0,14.3,43.7,0.4755,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2285.0,35.6,2.4,22.7,0.31,1.0,5.4,25.7,0.4254,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2191.0,27.7,3.2,32.4,0.41,7.0,22.1,108.0,0.6391,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,1885.0,39.7,3.3,59.2,0.29,10.2,50.7,265.5,0.9953,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2131.0,35.3,1.9,41.4,0.41,5.2,26.5,121.1,0.8089,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2292.0,33.9,2.8,28.3,0.53,1.1,3.9,12.9,0.3107,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2306.0,25.2,2.0,28.9,0.52,7.2,23.7,103.3,0.3878,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,1878.0,17.5,2.7,47.9,0.39,5.5,31.3,136.9,0.5037,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2097.0,40.3,3.2,49.2,0.67,22.9,103.0,283.6,0.9991,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2225.0,48.9,1.5,21.3,0.65,1.6,5.6,26.0,0.5857,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2239.0,40.0,2.0,27.0,0.67,0.9,2.9,11.7,0.3321,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2132.0,38.6,3.0,53.4,0.78,12.4,73.4,261.0,0.9918,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2153.0,42.5,2.2,31.8,0.36,6.7,22.2,95.1,0.8865,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2405.0,34.8,2.7,42.7,0.61,12.1,46.7,217.6,0.9552,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Shimla,20,Northwest Himalayas,Quartzite,2012.0,29.6,3.2,27.9,0.7,0.7,3.7,16.6,0.1724,0,ISRO NRSC Landslide Atlas of India (2023)
